qid,split,y,last_ent_tail_vec,last_lp_tail_vec
tqa:703392731763,val,1,"[0.21176940202713013, 0.008907708339393139, 0.7923872470855713, 0.09817487001419067, 0.05181635171175003, 0.15460720658302307, 0.004541413392871618, 0.025741279125213623, 0.0003459920990280807, 0.01838352531194687, 1.351715087890625, 1.8451402187347412, 1.0173687934875488, 0.7270957231521606, 0.0020595742389559746, 1.2016764879226685, 0.24238932132720947, 1.3852076530456543, 2.552150249481201, 0.7554529905319214, 0.00018805121362674981, 0.3151739537715912, 0.6649491786956787, 0.015999842435121536, 1.2405858039855957, 1.0820660591125488, 1.426940679550171, 0.29954537749290466, 0.04074086248874664, 0.0016511142021045089, 0.8651971817016602, 0.11175039410591125]","[-0.03134496882557869, -0.0007267932523973286, -0.5966101884841919, -0.011519347317516804, -0.008805847726762295, -0.034337468445301056, -0.0003798478574026376, -0.0032921424135565758, -2.6225699912174605e-05, -0.0020967184100300074, -0.6658198237419128, -0.6804532408714294, -0.40834853053092957, -0.16095690429210663, -0.00017426878912374377, -0.36339589953422546, -0.03334038704633713, -0.560929536819458, -0.7970190644264221, -0.3609920144081116, -1.0847986231965479e-05, -0.059521567076444626, -0.11422150582075119, -0.0017830915749073029, -1.0133546590805054, -0.20707941055297852, -0.8215354084968567, -0.06598558276891708, -0.004499430768191814, -0.00013791563105769455, -1.2947545051574707, -0.011407153680920601]"
tqa:8209806a5102,train,1,"[0.8877485990524292, 0.3676476776599884, 0.390507310628891, 0.13172540068626404, 0.4755297005176544, 0.3118423521518707, 0.6518774032592773, 0.03438635170459747, 0.35735830664634705, 0.6301140785217285, 0.04269332438707352, 0.006349623203277588, 0.11987927556037903, 0.05286325886845589, 1.3791601657867432, 0.6570667028427124, 2.7110304832458496, 0.7165018320083618, 0.0397978201508522, 0.13212713599205017, 0.22240981459617615, 0.9289102554321289, 0.01839788444340229, 0.19011259078979492, 0.2917589545249939, 0.07014057040214539, 0.06725595891475677, 0.026353783905506134, 0.0974457636475563, 0.019908379763364792, 0.10975553840398788, 0.025394480675458908]","[-0.17217063903808594, -0.06394059956073761, -0.056474719196558, -0.019126510247588158, -0.06542722135782242, -0.03702860698103905, -0.12054265290498734, -0.0034692834597080946, -0.05671229958534241, -0.1619323194026947, -0.004864168353378773, -0.0005527398898266256, -0.01568516343832016, -0.0055187963880598545, -0.6798705458641052, -0.11544793844223022, -0.5717171430587769, -0.08661913871765137, -0.005081594921648502, -0.015454535372555256, -0.03386705741286278, -0.1770048588514328, -0.0017623859457671642, -0.025684384629130363, -0.046571046113967896, -0.007869312539696693, -0.006940778810530901, -0.002776816952973604, -0.010187413543462753, -0.0016947920667007565, -0.012924003414809704, -0.0024491334334015846]"
tqa:09dc09b0d4c3,train,0,"[2.291110038757324, 1.9655216932296753, 0.14851216971874237, 1.707852840423584, 1.833655595779419, 3.598496437072754, 0.13458861410617828, 0.05418071895837784, 3.1078054904937744, 0.04921562969684601, 1.6805802583694458, 2.482713222503662, 0.435136616230011, 0.5726768970489502, 2.6743385791778564, 0.8108127117156982, 0.9371702671051025, 1.038541316986084, 1.275774359703064, 1.8336361646652222, 0.02513314038515091, 1.589591383934021, 1.2761986255645752, 1.0324854850769043, 2.00722599029541, 0.5592912435531616, 1.4406179189682007, 0.858243465423584, 3.4512627124786377, 1.3801136016845703, 0.013852827250957489, 1.7825651168823242]","[-1.159914493560791, -1.0662782192230225, -0.022916363552212715, -0.6895149350166321, -0.4044703245162964, -1.4157954454421997, -0.020782800391316414, -0.005811224225908518, -1.3618577718734741, -0.007346756290644407, -0.9719276428222656, -1.1246874332427979, -0.14085566997528076, -0.1077893003821373, -1.681373119354248, -0.1611987054347992, -0.5146291255950928, -0.34595170617103577, -0.659569501876831, -0.7565796375274658, -0.0030613720882683992, -0.48376578092575073, -0.3590792715549469, -0.3010159134864807, -1.1204423904418945, -0.12719734013080597, -0.8457919955253601, -0.15702460706233978, -1.7547438144683838, -0.4857671856880188, -0.0013435394503176212, -0.4519893527030945]"
tqa:f5215d3764fc,test,1,"[0.03932509198784828, 2.161076784133911, 1.1173439025878906, 1.4113588333129883, 3.0095620155334473, 0.022006964311003685, 1.5005006790161133, 2.6912567615509033, 0.6632631421089172, 2.4288170337677, 0.0458335243165493, 2.875673294067383, 0.45572131872177124, 1.55940580368042, 0.001275198650546372, 1.8774452209472656, 2.746569871902466, 1.5624154806137085, 0.007009108550846577, 0.8223483562469482, 1.1117877960205078, 1.303868293762207, 0.07552040368318558, 0.9663724899291992, 1.0616018772125244, 0.19141827523708344, 0.004300394561141729, 0.7840787172317505, 0.19550052285194397, 0.02120448462665081, 0.001364174298942089, 0.025037365034222603]","[-0.006274168845266104, -1.0925885438919067, -0.3372940719127655, -1.1015567779541016, -0.7411924600601196, -0.001650758320465684, -0.4110383987426758, -0.890486478805542, -0.3184441030025482, -0.8132866024971008, -0.007155624218285084, -1.0698812007904053, -0.12252383679151535, -0.5805904269218445, -9.07141511561349e-05, -0.6476966142654419, -1.6349695920944214, -0.8147004842758179, -0.0006435230607166886, -0.17189382016658783, -0.5072743892669678, -0.31550320982933044, -0.00896807387471199, -0.48639610409736633, -0.4014049470424652, -0.03679549694061279, -0.0004471732536330819, -0.22970329225063324, -0.03817750886082649, -0.002140494529157877, -0.00011503035057103261, -0.00340679450891912]"
tqa:81586ccf6ec5,train,0,"[0.021139413118362427, 3.231156349182129, 4.766066551208496, 0.07172256708145142, 0.46695515513420105, 0.02190820872783661, 0.0580713264644146, 2.109645366668701, 0.16419264674186707, 2.2070233821868896, 0.7023906707763672, 2.6276416778564453, 1.8367047309875488, 0.08160179108381271, 0.6197602152824402, 2.697704315185547, 1.7962677478790283, 0.06209142506122589, 1.0506839752197266, 0.05869051069021225, 1.5243726968765259, 3.786594867706299, 3.2091848850250244, 2.1323349475860596, 0.2828468084335327, 1.8152352571487427, 0.04856064170598984, 0.09614277631044388, 0.6535005569458008, 1.5697619915008545, 0.016541769728064537, 0.34760576486587524]","[-0.002086368855088949, -1.6618733406066895, -2.16676926612854, -0.01188978087157011, -0.08283428102731705, -0.0031885281205177307, -0.00916334893554449, -1.4103537797927856, -0.027202485129237175, -0.8066378831863403, -0.17190517485141754, -0.8550862073898315, -0.8746442794799805, -0.010484968312084675, -0.16448178887367249, -1.1176913976669312, -0.46239882707595825, -0.007565299980342388, -0.2776355743408203, -0.008411574177443981, -0.7689282894134521, -2.18658185005188, -1.2026615142822266, -1.0236971378326416, -0.04690767824649811, -0.6153563261032104, -0.007754343096166849, -0.016683347523212433, -0.21774935722351074, -0.4339659512042999, -0.0019641886465251446, -0.06614950299263]"
tqa:146fa6acbe77,train,0,"[0.5380494594573975, 1.0946543216705322, 0.00596508989110589, 2.0748212337493896, 1.144312858581543, 1.3546936511993408, 1.9419231414794922, 1.6494836807250977, 2.89985990524292, 0.1906641274690628, 1.8001607656478882, 2.1338741779327393, 0.20352555811405182, 0.2912302315235138, 1.9095745086669922, 2.3102986812591553, 3.263988494873047, 2.630887031555176, 0.11441825330257416, 0.001020234078168869, 1.6882010698318481, 0.0391845703125, 0.1390218287706375, 0.42665746808052063, 0.2234506607055664, 1.8886122703552246, 1.6686204671859741, 0.486272394657135, 3.462725877761841, 1.055038571357727, 2.5897769927978516, 0.004119571298360825]","[-0.23758450150489807, -0.6377260684967041, -0.0005416594794951379, -0.9877544641494751, -0.8837193846702576, -0.6626617908477783, -0.9436748623847961, -0.405160516500473, -1.2836318016052246, -0.034301068633794785, -0.7806078195571899, -0.919339656829834, -0.02932634763419628, -0.08895145356655121, -0.8917770981788635, -0.6844482421875, -1.9992059469223022, -1.1512435674667358, -0.01423196867108345, -7.748303323751315e-05, -0.7452183365821838, -0.004017141181975603, -0.018562765792012215, -0.07404226809740067, -0.04822763428092003, -1.2061800956726074, -0.8680850863456726, -0.07538595050573349, -2.239715099334717, -0.23257814347743988, -0.8851991295814514, -0.00036793138133361936]"
tqa:4b46b88ecd53,val,1,"[0.004939557984471321, 0.26701802015304565, 0.838110089302063, 0.003544341307133436, 0.39908021688461304, 0.317888081073761, 0.007213313598185778, 0.7086631059646606, 0.5935075283050537, 0.00026341111515648663, 0.20884281396865845, 1.3386986255645752, 0.39379289746284485, 0.07963234931230545, 0.0009543906198814511, 0.32108014822006226, 0.3584130108356476, 0.33573979139328003, 0.001077418914064765, 0.004039793275296688, 1.1315290927886963, 0.99990314245224, 0.014066729694604874, 0.773338258266449, 2.1098403930664062, 1.1653556823730469, 0.21500271558761597, 0.0013294864911586046, 1.3120611906051636, 0.06386654078960419, 0.4256952404975891, 0.02566951885819435]","[-0.0004724340105894953, -0.04115160554647446, -0.31625935435295105, -0.00037949037505313754, -0.07334648817777634, -0.057005561888217926, -0.0005778788472525775, -0.3621761202812195, -0.17554879188537598, -2.0861407392658293e-05, -0.040171146392822266, -0.35434645414352417, -0.10379109531641006, -0.010501246899366379, -6.627816765103489e-05, -0.06670468300580978, -0.09022396057844162, -0.05997198447585106, -9.500529267825186e-05, -0.00039843725971877575, -0.60541832447052, -0.8981436491012573, -0.001828071428462863, -0.37750962376594543, -1.1305186748504639, -0.36643028259277344, -0.042620494961738586, -0.00011383838864276186, -0.41790643334388733, -0.007850034162402153, -0.09194175153970718, -0.0027839497197419405]"
tqa:9eba7badc04b,train,0,"[0.40870025753974915, 1.263193130493164, 1.6682699918746948, 1.4852949380874634, 2.3966922760009766, 1.4344524145126343, 2.598757266998291, 2.023973226547241, 2.466031074523926, 1.826035976409912, 3.902250051498413, 0.0045963674783706665, 2.1700897216796875, 0.46407291293144226, 2.711520195007324, 1.971015453338623, 0.19072388112545013, 2.1233479976654053, 1.36799955368042, 2.39471435546875, 1.3051095008850098, 3.0332367420196533, 2.1570370197296143, 3.494687557220459, 0.6823163032531738, 1.356272578239441, 0.2935768663883209, 2.6137754917144775, 0.4002329707145691, 0.20735915005207062, 1.1803064346313477, 2.924079418182373]","[-0.12722599506378174, -0.7233995795249939, -0.8268213868141174, -0.34277957677841187, -1.3083802461624146, -0.5158848762512207, -1.241798758506775, -1.246394157409668, -0.6594041585922241, -0.6320872902870178, -1.2232444286346436, -0.000390215078368783, -1.0542311668395996, -0.1293715387582779, -1.3715813159942627, -0.8608932495117188, -0.024672003462910652, -1.1709426641464233, -0.33940234780311584, -0.8891825079917908, -0.3966505825519562, -0.9790780544281006, -0.5536498427391052, -0.9434682130813599, -0.26169899106025696, -0.4154273271560669, -0.035767510533332825, -1.183495283126831, -0.06721529364585876, -0.03503398224711418, -0.5189656615257263, -1.7603908777236938]"
tqa:0680aaeccf1d,train,1,"[1.1956731081008911, 0.8476458787918091, 2.686922788619995, 3.549669027328491, 0.26995545625686646, 0.8316707611083984, 0.01984458416700363, 0.8423598408699036, 0.18895328044891357, 1.399794101715088, 0.5077219009399414, 0.9791144132614136, 1.6639928817749023, 1.4121365547180176, 2.5126218795776367, 1.3729557991027832, 1.3969547748565674, 0.9283381104469299, 1.3135162591934204, 0.3429335057735443, 0.3942714035511017, 1.0867156982421875, 1.870698094367981, 0.03206344693899155, 2.7108383178710938, 2.3838534355163574, 0.49726346135139465, 3.575875759124756, 0.01796192303299904, 2.1020545959472656, 1.804731845855713, 0.16634151339530945]","[-0.5790860652923584, -0.3855113387107849, -0.8287582397460938, -1.4359996318817139, -0.05070618912577629, -0.35539281368255615, -0.00215798057615757, -1.1091454029083252, -0.02764415368437767, -1.4720406532287598, -0.11409580707550049, -0.49925994873046875, -0.5845672488212585, -0.458344042301178, -1.4213147163391113, -0.386685848236084, -0.8000271916389465, -0.30796563625335693, -0.806466817855835, -0.10325442254543304, -0.07851279526948929, -0.5983474254608154, -0.35968077182769775, -0.0026806395035237074, -1.1641912460327148, -1.2632735967636108, -0.08418735861778259, -1.7719734907150269, -0.002202229807153344, -0.43344491720199585, -0.6265521049499512, -0.017016714438796043]"
tqa:2c21a0c22fb9,train,1,"[0.19828474521636963, 0.06212393939495087, 0.010741579346358776, 0.3108232021331787, 0.3230510950088501, 0.8541041612625122, 0.2370637059211731, 0.018636804074048996, 0.9479274153709412, 1.7031975984573364, 0.009587095119059086, 0.6810897588729858, 0.6490541100502014, 0.3521130383014679, 0.14638769626617432, 0.0019408008083701134, 0.13360300660133362, 0.06750495731830597, 0.08404237031936646, 0.04412297159433365, 0.004951466806232929, 0.21971741318702698, 0.615955650806427, 0.9170231223106384, 0.19842980802059174, 0.01640216074883938, 0.8070709705352783, 1.2400716543197632, 0.005489869508892298, 0.30339425802230835, 0.37512820959091187, 0.2082938253879547]","[-0.03631531819701195, -0.005781475454568863, -0.0010457528987899423, -0.053733013570308685, -0.03323788195848465, -0.20435607433319092, -0.03179532289505005, -0.0017132379580289125, -0.19653455913066864, -0.46380046010017395, -0.0007566926069557667, -0.10208182781934738, -0.11281755566596985, -0.05846564099192619, -0.014996057376265526, -0.00017987063620239496, -0.015157517045736313, -0.008065038360655308, -0.012148554436862469, -0.004050504416227341, -0.00042524831951595843, -0.03126675263047218, -0.0666869506239891, -0.20993703603744507, -0.02541584149003029, -0.001462581567466259, -0.1580241173505783, -0.3000536561012268, -0.0005005536950193346, -0.03801857680082321, -0.055167533457279205, -0.02906920202076435]"
tqa:37f014665c24,train,0,"[2.3851377964019775, 0.760986328125, 3.354428768157959, 0.02045517973601818, 1.1559975147247314, 0.6437668800354004, 1.0652490854263306, 0.14948570728302002, 0.7157330513000488, 0.1836426854133606, 0.002944975160062313, 3.2083234786987305, 0.869469404220581, 1.2375123500823975, 0.8770416378974915, 1.0726935863494873, 0.5301960706710815, 2.174821376800537, 1.6598643064498901, 3.41029953956604, 0.7136895656585693, 2.4385056495666504, 3.5508062839508057, 1.9028570652008057, 2.981325149536133, 1.9710967540740967, 0.8620455265045166, 2.560250997543335, 2.0416457653045654, 3.3759472370147705, 0.5802552700042725, 0.10904338210821152]","[-0.7558127045631409, -0.31088557839393616, -2.2135987281799316, -0.0020342625211924314, -0.44501829147338867, -0.12779423594474792, -0.4283454418182373, -0.023980220779776573, -0.22036153078079224, -0.017632048577070236, -0.0002828436263371259, -1.5521949529647827, -0.44932880997657776, -0.7431296110153198, -0.22370624542236328, -0.21221907436847687, -0.10407431423664093, -1.2045232057571411, -0.5457925796508789, -1.4256402254104614, -0.15980619192123413, -0.861498236656189, -1.9055217504501343, -0.803492546081543, -1.104297399520874, -1.832275152206421, -0.5258302688598633, -1.3178516626358032, -0.9803116321563721, -2.120553970336914, -0.24539008736610413, -0.020581839606165886]"
tqa:452e4d1897f6,train,0,"[1.9882283210754395, 0.014640029519796371, 1.211294412612915, 0.06508708745241165, 0.0033076016698032618, 1.6151392459869385, 1.6764602661132812, 0.6708511710166931, 2.714179277420044, 0.01015903428196907, 0.5270125865936279, 3.9342823028564453, 2.4910571575164795, 1.024141550064087, 0.12576259672641754, 0.1334414780139923, 0.60447096824646, 2.3121159076690674, 3.147392749786377, 4.036361217498779, 2.0429611206054688, 1.2867491245269775, 1.0117310285568237, 0.012190194800496101, 0.36097073554992676, 0.04953408241271973, 0.004389220383018255, 1.652944564819336, 0.009618526324629784, 1.798553466796875, 0.12963789701461792, 0.00198725750669837]","[-1.2715892791748047, -0.0017085968283936381, -0.3778027296066284, -0.006079158745706081, -0.0003570872650016099, -0.6602117419242859, -0.4193168580532074, -0.14699265360832214, -0.5996428728103638, -0.0008553183870390058, -0.1394314020872116, -1.217639446258545, -1.116891860961914, -0.21670742332935333, -0.01694428361952305, -0.01487051136791706, -0.10856527835130692, -1.4686990976333618, -1.0813485383987427, -1.8537408113479614, -1.2250014543533325, -0.2646317780017853, -0.2712574601173401, -0.0013936578761786222, -0.060155753046274185, -0.004846017807722092, -0.00039009589818306267, -1.1571370363235474, -0.000993354362435639, -0.6817803382873535, -0.013437891378998756, -0.00017820201173890382]"
