qid,split,y,last_ent_tail_vec,last_lp_tail_vec
tqa:36c582759ccb,val,1,"[3.0273852348327637, 0.5235813856124878, 0.011357998475432396, 1.1396574974060059, 1.3765393495559692, 6.278492450714111, 5.570540428161621, 0.9747511744499207, 0.08337512612342834, 2.0933356285095215, 1.614816665649414, 0.6717566251754761, 0.6131273508071899, 0.47369346022605896, 1.0586999654769897, 2.207186698913574, 1.0397276878356934, 3.197779655456543, 2.075254440307617, 1.7214303016662598, 1.7715842723846436, 0.36769336462020874, 1.395361304283142, 1.029679536819458, 1.9459047317504883, 0.8102245330810547, 1.974273443222046, 1.277768850326538, 2.3424060344696045, 0.7852426767349243, 3.968013048171997, 1.5007089376449585]","[-1.145540714263916, -0.08483260124921799, -0.0013763965107500553, -0.8376187682151794, -0.16425856947898865, -4.380338191986084, -2.6287729740142822, -0.14448492228984833, -0.014861232601106167, -0.5161088109016418, -0.5189484357833862, -0.2612670958042145, -0.239449605345726, -0.17140403389930725, -0.5382120609283447, -0.5887598991394043, -0.3693404495716095, -1.4215599298477173, -0.5739689469337463, -0.5382936596870422, -1.026821494102478, -0.10125383734703064, -1.2689145803451538, -0.2796432077884674, -0.695762574672699, -0.21227847039699554, -0.815925657749176, -0.6669918894767761, -1.060652494430542, -1.3092570304870605, -2.094602346420288, -0.3918685019016266]"
tqa:a415abe1871c,train,0,"[4.5808305740356445, 4.759854316711426, 3.008517265319824, 1.8244647979736328, 3.8071141242980957, 2.5287585258483887, 0.9716999530792236, 0.11044157296419144, 1.4138669967651367, 1.184127688407898, 1.5831053256988525, 0.1836477369070053, 1.2700847387313843, 2.1010303497314453, 2.642970561981201, 1.1019588708877563, 0.6458438634872437, 3.064249038696289, 0.8209337592124939, 1.7910138368606567, 1.3901900053024292, 0.186509370803833, 2.235560894012451, 1.4584823846817017, 0.12736476957798004, 1.561126708984375, 0.5048775672912598, 1.175041675567627, 1.511392593383789, 2.042187452316284, 1.902720332145691, 0.001834898954257369]","[-2.4993855953216553, -2.683957576751709, -1.2793464660644531, -0.5291389226913452, -1.3949460983276367, -0.8640950918197632, -0.3256055414676666, -0.020122434943914413, -1.240323543548584, -0.2731398940086365, -2.543731212615967, -0.03603650629520416, -0.4177032709121704, -0.8796186447143555, -1.0454915761947632, -0.23753619194030762, -1.206299066543579, -1.1051133871078491, -0.3294947147369385, -0.6579064726829529, -0.6102466583251953, -0.035248976200819016, -1.3443728685379028, -0.7190454602241516, -0.02726663649082184, -1.0297470092773438, -0.1713104397058487, -0.5333876013755798, -0.607766330242157, -0.6678218245506287, -0.47956204414367676, -0.00016080040950328112]"
tqa:ba61650a6b42,test,1,"[3.6674084663391113, 1.4643528461456299, 1.3261322975158691, 0.02441667765378952, 0.6234145164489746, 0.2949543595314026, 0.001289194799028337, 0.30663424730300903, 1.686424732208252, 0.004797927103936672, 0.06668809801340103, 2.817002296447754, 0.02430245280265808, 1.5394551753997803, 1.7654141187667847, 0.8808283805847168, 2.0330934524536133, 0.0028187064453959465, 1.7727932929992676, 3.082103729248047, 0.6559389233589172, 0.1938137412071228, 1.5220799446105957, 1.612546443939209, 0.03589770197868347, 0.15812623500823975, 0.4458153247833252, 0.8859477043151855, 0.006784150842577219, 2.200195789337158, 0.40515661239624023, 0.001533625414595008]","[-1.6268866062164307, -1.0921709537506104, -0.7856785655021667, -0.0031404008623212576, -0.2269473820924759, -0.06218574568629265, -0.00010477947944309562, -0.057697948068380356, -0.6986566185951233, -0.00036971885128878057, -0.008653877303004265, -1.9019029140472412, -0.0029242157470434904, -1.318738341331482, -0.9397503137588501, -0.36210766434669495, -2.0856072902679443, -0.00026651646476238966, -1.0769106149673462, -1.8226232528686523, -0.15402188897132874, -0.034243013709783554, -0.888482928276062, -0.8492504954338074, -0.004022602923214436, -0.028570817783474922, -0.07836852222681046, -0.6670361757278442, -0.0007659838884137571, -1.6542524099349976, -0.08987348526716232, -0.00013136000779923052]"
tqa:e37df92530f2,train,1,"[3.641479969024658, 2.2041492462158203, 2.150498151779175, 1.712120771408081, 2.210301160812378, 0.03756687790155411, 0.4034321904182434, 0.00892307423055172, 1.1344696283340454, 1.8200631141662598, 0.48679494857788086, 1.8898526430130005, 1.6692726612091064, 0.47455328702926636, 0.7632485628128052, 0.7352890372276306, 0.5883692502975464, 0.002959353616461158, 0.12847766280174255, 0.05566548928618431, 0.3759850859642029, 0.005709688179194927, 0.8495420217514038, 2.074439525604248, 0.004639691673219204, 1.2473366260528564, 1.4053208827972412, 0.35507383942604065, 0.456962525844574, 1.7054228782653809, 0.0492868646979332, 0.05330359563231468]","[-1.526761531829834, -1.2095272541046143, -1.0221210718154907, -0.6481867432594299, -0.9508497714996338, -0.005427506286650896, -0.10462236404418945, -0.0011239885352551937, -0.3989574909210205, -1.0400978326797485, -0.11164791882038116, -1.0172618627548218, -0.7745116949081421, -0.09776841849088669, -0.2957785725593567, -0.5343907475471497, -0.31001731753349304, -0.0002840353990904987, -0.018938902765512466, -0.00929197482764721, -0.10195490717887878, -0.0005479741375893354, -0.5015364289283752, -2.2817540168762207, -0.00040391870425082743, -0.8045982718467712, -0.9572805762290955, -0.0797698125243187, -0.08744972199201584, -0.6080372929573059, -0.005915633402764797, -0.007681474555283785]"
tqa:07d3c646c3d5,train,0,"[2.853768825531006, 0.06562265753746033, 1.5535697937011719, 1.111086368560791, 0.5679585933685303, 0.012883389368653297, 0.6910543441772461, 0.4679626226425171, 1.4257843494415283, 1.3462693691253662, 1.6575076580047607, 0.2434757649898529, 0.05804974213242531, 0.036168500781059265, 0.002668336033821106, 1.7499547004699707, 0.46394848823547363, 1.1042299270629883, 1.1545671224594116, 1.2707265615463257, 0.6965452432632446, 0.005936889443546534, 0.04775997996330261, 0.02934754081070423, 0.06661120057106018, 0.5907976031303406, 0.035141583532094955, 0.9167699813842773, 2.109138250350952, 0.005675796885043383, 1.7564811706542969, 0.13060949742794037]","[-1.022834300994873, -0.00686619384214282, -0.9646139144897461, -0.40632376074790955, -0.1097484603524208, -0.0013213959755375981, -0.4502049684524536, -0.0903998538851738, -0.8638142943382263, -0.3772071897983551, -0.9521238803863525, -0.057619739323854446, -0.008383912965655327, -0.005383755080401897, -0.0002374367177253589, -0.4861375689506531, -0.09018267691135406, -0.6528756022453308, -0.550049901008606, -1.1345548629760742, -0.14805303514003754, -0.000493762141559273, -0.0065789297223091125, -0.003546379506587982, -0.009462034329771996, -0.1800321489572525, -0.0041060671210289, -0.15503644943237305, -0.5583193302154541, -0.0006188622792251408, -0.47185957431793213, -0.023387065157294273]"
tqa:a585f79327a3,train,1,"[4.218109130859375, 2.6604766845703125, 3.6156303882598877, 0.005521952640265226, 1.6831153631210327, 2.2888376712799072, 0.7285646796226501, 2.7781200408935547, 0.002916277851909399, 0.3057936131954193, 0.7668680548667908, 0.0012426225002855062, 0.0007521919906139374, 0.08960667997598648, 0.01675298437476158, 0.22639411687850952, 0.5467166900634766, 0.000747699465136975, 1.1629618406295776, 0.7151062488555908, 0.11405885219573975, 1.1449973583221436, 0.03412827104330063, 0.493852436542511, 0.49693265557289124, 0.0195741169154644, 0.13803449273109436, 0.04902423173189163, 0.17025870084762573, 0.008301910944283009, 0.0008122457657009363, 0.0879848524928093]","[-1.0084242820739746, -1.3090568780899048, -1.0588889122009277, -0.0005758534534834325, -0.6838873028755188, -0.9859811067581177, -0.11987247318029404, -0.9082764387130737, -0.0002444683632347733, -0.07442533224821091, -1.0140037536621094, -8.856858039507642e-05, -5.864924969500862e-05, -0.012851511128246784, -0.0017498909728601575, -0.04216024652123451, -0.0669793114066124, -6.23445157543756e-05, -0.3549947738647461, -0.14392206072807312, -0.015503247268497944, -0.2041061967611313, -0.004538948182016611, -0.1038070023059845, -0.13124164938926697, -0.001975372200831771, -0.026147861033678055, -0.005814542528241873, -0.03776572272181511, -0.0008737798780202866, -6.580135959666222e-05, -0.017601244151592255]"
tqa:b539c0ce0255,train,1,"[2.6835668087005615, 0.26664790511131287, 0.0027985097840428352, 2.0343570709228516, 0.679145872592926, 0.6191393136978149, 0.37479907274246216, 1.3902612924575806, 1.1030982732772827, 0.9811233282089233, 1.4284402132034302, 0.22231237590312958, 0.684363842010498, 1.672835350036621, 0.8002620935440063, 2.5328569412231445, 0.007399328052997589, 0.9312809705734253, 1.3180060386657715, 1.2221784591674805, 0.7577925324440002, 0.12052592635154724, 6.69957953505218e-05, 0.0010326720075681806, 0.11450912803411484, 2.511096477508545, 1.0930333137512207, 0.048934731632471085, 0.9814664125442505, 2.387723207473755, 1.4823471307754517, 0.007186024449765682]","[-0.8065590858459473, -0.05163415148854256, -0.0002450642641633749, -0.9160894155502319, -0.45417869091033936, -0.32929059863090515, -0.10231032222509384, -0.4543915390968323, -0.4262235164642334, -0.30286574363708496, -0.7926240563392639, -0.0405566468834877, -0.1886192262172699, -0.579936683177948, -0.2505432665348053, -2.672029495239258, -0.0007388246012851596, -0.33111152052879333, -0.7532956600189209, -0.3200822174549103, -0.2343737632036209, -0.021305736154317856, -4.0531076592742465e-06, -8.463501580990851e-05, -0.02075839787721634, -1.5360150337219238, -1.2683290243148804, -0.0059246402233839035, -0.41124939918518066, -1.1854289770126343, -0.8422077894210815, -0.0007213136414065957]"
tqa:3af1302970d2,train,1,"[4.1197919845581055, 0.07929727435112, 0.046648867428302765, 0.0017950645415112376, 1.515312910079956, 1.9774110317230225, 0.6953718662261963, 0.05441717803478241, 0.7207587957382202, 0.035873014479875565, 0.007441958412528038, 0.6576207280158997, 0.07794319093227386, 0.0005503424326889217, 0.024216534569859505, 0.0020325048826634884, 1.5103201866149902, 0.10685671865940094, 0.2901802957057953, 0.22540058195590973, 0.611929178237915, 0.7397205233573914, 0.0005010857712477446, 0.00016658680397085845, 1.3450818061828613, 1.8796062469482422, 3.0212888717651367, 0.009461306035518646, 2.0693018436431885, 0.535351574420929, 0.6544448733329773, 0.28421637415885925]","[-1.4365415573120117, -0.012325899675488472, -0.006698179058730602, -0.00018618757894728333, -0.549040675163269, -0.9706411361694336, -0.19220826029777527, -0.007137751672416925, -1.004083275794983, -0.00482051121070981, -0.0008147019543685019, -1.0657107830047607, -0.0122196851298213, -4.2437604861333966e-05, -0.0029740172903984785, -0.00019870213873218745, -0.749054491519928, -0.01831875555217266, -0.04680416360497475, -0.05443884804844856, -0.20026680827140808, -0.5573217868804932, -4.23184028477408e-05, -1.1801649634435307e-05, -1.0412999391555786, -0.6993383169174194, -1.2645339965820312, -0.0010985060362145305, -0.5653681755065918, -0.07721260190010071, -0.17529430985450745, -5.253424644470215]"
tqa:d8ef14e8e8e9,train,1,"[1.9230291843414307, 0.0009653003653511405, 0.006970781367272139, 1.6549146175384521, 1.603956937789917, 0.0012317262589931488, 1.4929869174957275, 2.019808053970337, 0.19225887954235077, 3.9217677116394043, 3.334629535675049, 0.43365684151649475, 0.9482646584510803, 0.11874885112047195, 1.7465975284576416, 1.5907115936279297, 0.04052598401904106, 0.11873481422662735, 0.002511166036128998, 0.00039976841071620584, 0.03512302786111832, 0.3545864224433899, 1.0774935483932495, 0.059291958808898926, 0.0004311770899221301, 1.3078701496124268, 1.3111135959625244, 0.14536739885807037, 3.6870665550231934, 0.001188567723147571, 0.2231980860233307, 2.024686336517334]","[-0.5393699407577515, -7.450303382938728e-05, -0.0007205988513305783, -1.8628591299057007, -0.26024308800697327, -0.00011467275908216834, -0.8198087215423584, -0.7263338565826416, -0.03127206861972809, -1.803792953491211, -2.182708740234375, -0.10707388073205948, -0.7319350838661194, -0.016279853880405426, -0.7189978361129761, -0.6287094354629517, -0.005668873433023691, -0.017677491530776024, -0.0002205128694185987, -2.932505594799295e-05, -0.0043901256285607815, -0.06401003897190094, -0.3903326392173767, -0.005303835961967707, -3.349725011503324e-05, -0.43095114827156067, -0.5525743961334229, -0.02040875516831875, -1.4818559885025024, -9.16677454370074e-05, -0.03672448545694351, -1.495995283126831]"
tqa:c6f0667122ed,train,1,"[3.6186790466308594, 2.031975030899048, 0.7744220495223999, 3.0906119346618652, 0.520788311958313, 0.08259841799736023, 0.03711002320051193, 0.0008144743042066693, 1.8742904663085938, 1.7093901634216309, 1.4213556051254272, 1.260924220085144, 0.8543106317520142, 0.003919007256627083, 0.6828184723854065, 0.024498803541064262, 0.8667172789573669, 2.5767953395843506, 1.4323170185089111, 0.9176477193832397, 1.7440333366394043, 0.0019851764664053917, 0.46354591846466064, 2.422574996948242, 0.009366835467517376, 2.310929536819458, 0.08362841606140137, 0.18127600848674774, 1.529270887374878, 0.7556643486022949, 0.6671792268753052, 0.4853033423423767]","[-1.2317243814468384, -0.4893060326576233, -0.2407723218202591, -1.6468322277069092, -0.1734338104724884, -0.01158557366579771, -0.004298970103263855, -6.16293036728166e-05, -0.7958168983459473, -0.9923717975616455, -0.5037004351615906, -0.4479237198829651, -0.2413221001625061, -0.00036590558011084795, -0.38912567496299744, -0.0032510305754840374, -0.2594088912010193, -1.3627442121505737, -0.4340837299823761, -0.3671107888221741, -1.038672685623169, -0.00017331528943032026, -0.06853622943162918, -0.762351930141449, -0.00098204065579921, -0.6987172961235046, -0.012920708395540714, -0.04508094862103462, -1.0592453479766846, -0.39833864569664, -0.21290212869644165, -0.08864711970090866]"
tqa:220fa9fca0aa,train,0,"[3.6707940101623535, 1.5396970510482788, 2.136732578277588, 0.06049693375825882, 0.4655683636665344, 0.8592919707298279, 0.4060518741607666, 4.658896796172485e-05, 1.350764274597168, 2.7107861042022705, 2.1296298503875732, 0.6696340441703796, 0.008096009492874146, 0.024634577333927155, 1.6140235662460327, 1.4271512031555176, 2.2753868103027344, 1.4646861553192139, 1.081304907798767, 0.0015868567861616611, 1.0085718631744385, 0.0017661178717389703, 0.0028721969574689865, 0.990608811378479, 0.6446635723114014, 0.7623105049133301, 0.0015882474835962057, 0.10686176270246506, 0.19587711989879608, 0.0014245500788092613, 1.9299496412277222, 1.6057862043380737]","[-1.0050208568572998, -0.5941417813301086, -1.0084490776062012, -0.008423750288784504, -0.11754723638296127, -0.41087469458580017, -0.08567396551370621, -3.099436753473128e-06, -0.4789084494113922, -1.3818246126174927, -0.6164855360984802, -0.15701104700565338, -0.0008503158460371196, -0.002801424590870738, -0.6887074112892151, -0.48091790080070496, -0.7314052581787109, -0.8981103301048279, -0.6715956926345825, -0.0001399419124936685, -0.2883044481277466, -0.00015841660206206143, -0.0002526917669456452, -0.3487042784690857, -0.11550019681453705, -0.1924704611301422, -0.00013851160474587232, -0.021909574046730995, -0.031244222074747086, -0.0001299296854995191, -1.2825772762298584, -1.0526113510131836]"
tqa:f6ff1d155379,train,1,"[1.6248202323913574, 0.017990583553910255, 0.029035959392786026, 0.0013012683484703302, 0.9646608829498291, 0.6181328892707825, 0.024191662669181824, 0.01728462055325508, 0.025715554133057594, 0.16245108842849731, 0.8515347838401794, 1.04544198513031, 1.5018889904022217, 0.9095717668533325, 0.1628229320049286, 0.8547060489654541, 0.001445863046683371, 0.00010188776650466025, 0.0001106219133362174, 1.3174009323120117, 0.4379134774208069, 0.4720165729522705, 0.6919492483139038, 2.5728321075439453, 0.3748805820941925, 0.6269338130950928, 0.8571757674217224, 0.5393458008766174, 0.0014550437917932868, 1.3853929042816162, 0.9273941516876221, 0.002891005715355277]","[-0.3681780695915222, -0.002099573379382491, -0.0041888123378157616, -0.00011312322021694854, -0.9865148067474365, -1.464646339416504, -0.0029150634072721004, -0.0019036282319575548, -0.0029302777256816626, -0.0353267677128315, -0.4390718936920166, -0.2911447286605835, -0.6036422848701477, -0.2646142840385437, -0.03090238943696022, -0.26241788268089294, -0.0001209901092806831, -7.152531907195225e-06, -8.702239938429557e-06, -0.4715482294559479, -0.12547096610069275, -0.1473875641822815, -0.17844046652317047, -1.6243937015533447, -0.08279368281364441, -0.20001815259456635, -0.49703705310821533, -0.14098043739795685, -0.00014757021563127637, -1.3287855386734009, -0.5100069642066956, -0.00025555206229910254]"
tqa:ff6da72d3d62,train,1,"[2.2656819820404053, 0.012466128915548325, 0.147907093167305, 0.0013569298898801208, 0.2936069369316101, 0.9715946316719055, 0.04285196214914322, 0.16430968046188354, 0.005076100584119558, 0.0029234259855002165, 0.004328392446041107, 0.010252675972878933, 0.0542316809296608, 0.0007002312922850251, 0.37846383452415466, 2.017556667327881, 0.25701797008514404, 0.002023793291300535, 1.1789429187774658, 2.089951515197754, 0.11391738057136536, 0.44926515221595764, 0.7952120304107666, 1.0132405757904053, 0.8406848311424255, 0.7016242742538452, 0.7317389249801636, 0.282281756401062, 0.39425987005233765, 1.2361159324645996, 0.0015266041737049818, 0.002814344596117735]","[-0.6195860505104065, -0.0013291343348100781, -0.02752494066953659, -0.00011908298620255664, -0.07164924591779709, -0.24058537185192108, -0.0050959461368620396, -0.02543327398598194, -0.0005560758872888982, -0.0002829628065228462, -0.000406301929615438, -0.001303776167333126, -0.009298589080572128, -5.090107151772827e-05, -0.10966876894235611, -0.6891353130340576, -0.05416233465075493, -0.0001776060671545565, -0.4916974902153015, -0.49325937032699585, -0.020997727289795876, -0.08079832047224045, -0.20454341173171997, -0.4695809483528137, -0.17864927649497986, -0.7339963912963867, -0.17692676186561584, -0.058322157710790634, -0.07129986584186554, -0.48510873317718506, -0.00013076403411105275, -0.00025078488397412]"
